气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,841.37,160.68,48.15,42.01,12.38,6.8786,50.1183,single
2,358.98,448.99,46.82,38.27,28.00,6.2102,43.1714,single
3,875.92,510.44,55.48,52.84,171.87,7.0217,83.6585,single
4,697.59,353.07,45.54,42.19,174.96,6.2279,45.0185,overlap
5,293.07,394.74,68.69,54.57,0.09,7.9648,132.4327,single
6,874.24,221.96,37.16,34.96,166.96,6.0774,24.8373,single
8,837.57,361.49,57.57,42.74,30.67,7.2301,72.8663,single
9,852.06,54.91,46.77,43.05,8.73,5.8933,48.4360,single
10,669.95,288.98,51.86,42.80,1.68,9.6995,59.2227,overlap
11,504.33,128.72,63.45,45.44,167.95,9.2179,94.1040,single
14,567.68,368.18,65.29,39.52,2.85,8.3186,86.6761,overlap
15,780.95,312.80,38.64,35.22,2.68,5.9231,27.0589,overlap
18,887.40,353.13,43.45,42.08,90.74,6.1898,40.8701,single
20,591.21,473.52,43.96,43.59,179.36,8.7957,43.3303,single
24,739.98,459.92,86.02,46.54,18.62,12.7164,177.1562,overlap
25,309.02,196.48,45.89,43.42,170.64,5.5629,47.0516,single
27,775.50,179.73,83.01,71.60,14.14,9.2651,253.8015,overlap
28,428.98,446.79,56.77,35.20,173.83,8.9214,58.3597,single
29,254.58,173.14,67.37,52.33,150.46,8.1350,122.1648,single
31,787.49,211.15,35.75,31.53,119.07,1.7412,20.7309,overlap
35,619.30,157.24,76.78,29.66,172.07,13.8141,89.9646,overlap
39,793.61,401.91,59.58,46.68,3.33,9.5695,85.2376,single
43,443.22,37.75,65.73,39.86,155.15,14.3049,88.6050,overlap
44,528.09,264.36,42.94,39.79,173.51,8.3058,37.7462,single
47,552.59,163.90,72.15,37.31,177.09,13.4169,99.9259,overlap
49,386.25,280.01,95.71,60.78,134.39,9.4614,286.4420,overlap
53,447.28,259.21,77.10,73.46,131.53,7.9708,224.6318,overlap
55,654.53,345.00,47.09,40.44,1.34,16.3367,46.1364,overlap
56,313.67,527.40,78.61,57.48,177.82,7.7277,182.7389,single
59,664.39,361.38,67.45,37.46,17.45,9.2635,87.6632,overlap
61,645.32,318.31,55.53,35.55,16.40,12.9122,56.4077,overlap
67,439.72,16.72,83.46,37.28,169.55,6.8928,133.6094,overlap
68,538.68,54.36,63.40,32.83,153.20,8.7919,67.8877,single
74,660.15,13.67,67.06,33.70,176.41,12.5612,77.9582,overlap
79,713.65,187.82,57.75,47.30,32.71,8.0696,81.1679,overlap
83,449.45,325.88,37.89,30.20,177.92,7.2640,22.3020,overlap
84,398.16,546.35,68.76,46.73,154.05,6.5226,113.6606,overlap
85,442.00,81.61,51.37,48.88,94.15,10.0835,66.3515,overlap
86,595.10,40.07,42.86,38.79,176.65,7.1520,36.6511,single
145,353.70,71.64,42.78,40.63,179.78,6.8035,38.2514,single
151,306.01,634.90,50.53,40.38,7.19,5.8251,53.0389,overlap
58,671.63,245.44,32.53,30.58,0.87,7.7012,16.6477,single
165,875.01,657.12,23.35,23.13,91.34,5.7748,6.4868,single
173,515.68,556.94,58.30,44.55,160.87,9.9111,77.9028,single
32,526.06,333.95,86.02,49.78,162.99,10.8698,189.5347,overlap
187,690.40,559.16,84.46,42.31,178.32,9.9471,155.2840,overlap
192,646.44,564.26,64.50,54.95,2.93,10.0845,117.6305,overlap
52,468.70,383.71,94.43,38.29,6.43,8.8938,175.6616,overlap
219,715.01,483.54,61.93,50.39,9.13,7.7303,99.4213,overlap
227,427.22,581.34,94.52,59.52,172.99,11.0584,273.5641,overlap
233,536.34,369.69,51.22,49.00,177.38,12.3199,66.1375,overlap
21,730.84,141.90,64.71,38.55,16.11,9.2504,83.0367,overlap
251,583.42,541.20,91.20,46.89,15.50,10.0522,200.6289,overlap
54,424.33,303.14,71.05,47.08,153.58,9.6352,122.2844,overlap
23,589.91,105.83,68.66,46.73,1.78,12.1065,113.3158,single
46,646.13,429.15,45.04,36.40,1.95,11.2164,37.9905,single
254,663.26,636.53,50.93,49.98,91.59,4.1955,66.6907,overlap
257,270.33,651.86,54.59,38.61,9.07,8.5387,59.2023,overlap
7,592.18,394.01,42.90,40.55,176.72,7.6506,38.3879,overlap
226,770.58,606.10,110.00,43.57,11.87,10.1034,271.2121,overlap
66,757.07,21.43,46.88,45.59,12.29,7.3751,51.5583,single
292,292.67,695.55,28.37,27.77,86.42,5.9556,11.5024,single
278,761.65,649.38,78.92,69.37,143.89,9.3380,222.2457,overlap
81,540.31,10.52,62.90,42.13,170.68,5.1533,85.7681,single
37,744.45,431.14,55.88,41.82,37.81,8.5272,67.1901,overlap
299,640.58,642.14,80.25,51.52,3.61,9.6628,170.6791,overlap
304,347.55,4.41,47.61,34.49,136.09,4.1982,40.2335,overlap
253,356.86,648.04,72.13,50.52,157.55,10.5272,135.2357,overlap
16,760.47,323.84,68.07,36.84,23.76,8.6277,87.7963,overlap
22,417.70,90.50,64.56,47.90,146.96,13.6817,102.6916,overlap
259,657.18,28.66,77.63,47.47,10.37,10.6419,147.1603,overlap
