气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,838.31,54.11,43.71,39.91,5.94,5.8458,39.2326,overlap
2,369.79,329.29,42.75,39.31,8.31,7.1024,36.9595,single
3,877.92,407.88,57.34,48.52,167.21,5.1244,82.0759,single
4,680.76,221.14,45.09,40.00,174.50,9.6109,41.8349,overlap
5,295.54,273.73,72.43,56.92,15.23,8.0032,153.6014,single
6,858.45,131.36,36.68,34.32,175.43,5.8836,23.7563,single
8,843.57,240.76,62.88,45.06,20.26,7.5011,91.6641,overlap
10,667.40,148.58,54.41,39.03,15.67,6.1827,59.4442,overlap
14,560.14,185.66,69.61,42.56,26.87,10.8337,106.0994,overlap
18,894.93,261.65,43.12,36.90,24.48,5.9813,35.2972,single
20,587.79,326.40,45.30,42.55,178.70,8.1636,44.9253,overlap
24,757.94,307.16,80.79,43.71,29.38,7.9856,146.7552,overlap
25,312.12,93.34,53.23,40.13,34.49,6.2895,58.5008,single
27,779.29,29.68,97.42,54.77,25.28,8.1505,267.4113,overlap
28,425.62,271.60,53.87,30.93,168.89,9.9508,46.1851,single
29,259.46,56.35,62.39,45.56,38.84,7.2349,91.2310,single
44,514.66,124.15,42.69,40.17,167.97,8.7790,37.6690,overlap
47,523.19,6.16,51.37,14.24,179.50,62.4713,19.3355,overlap
49,362.29,129.26,75.55,52.96,121.02,14.1116,155.5227,overlap
53,466.90,112.96,76.66,51.94,34.64,6.5466,157.0498,overlap
55,639.13,199.43,43.94,43.65,88.91,10.2046,43.3653,overlap
56,315.58,409.32,96.83,53.86,16.02,7.9133,259.7776,single
59,683.70,193.69,67.72,29.56,21.66,10.7531,69.7505,overlap
61,657.39,136.49,54.36,32.37,17.11,12.7911,49.2054,overlap
84,395.47,412.89,73.62,43.97,165.69,3.1542,122.6147,overlap
151,313.28,532.88,47.39,39.04,18.44,7.3285,45.1137,overlap
58,669.87,110.23,33.34,27.94,0.29,7.3091,15.9715,single
165,877.29,571.62,23.48,23.35,0.65,5.1159,6.6234,single
173,515.28,396.65,51.88,46.39,0.21,9.0058,64.2293,single
32,522.15,151.47,84.82,52.80,153.33,6.8327,195.3857,overlap
187,693.26,391.30,91.16,44.11,3.12,10.3290,188.6119,overlap
192,656.65,405.62,67.88,48.51,18.28,9.3886,114.9996,overlap
227,421.56,419.49,100.90,55.08,156.54,10.9212,288.5040,overlap
233,531.62,215.43,56.72,48.45,164.01,8.7329,80.1770,overlap
21,734.30,7.27,60.90,26.38,5.96,11.2891,50.3451,overlap
251,593.13,367.40,75.64,46.68,15.80,8.9524,137.3838,overlap
54,418.43,137.84,69.48,51.94,161.02,9.7972,129.0142,overlap
