气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,845.58,268.19,48.70,38.71,27.10,6.1168,47.2310,single
2,354.54,561.64,46.08,40.77,13.81,7.3025,44.5432,single
3,874.49,613.12,55.40,52.35,168.20,6.7530,82.6457,single
4,705.73,477.31,47.36,40.66,158.05,7.3924,46.9113,overlap
5,284.08,527.83,75.46,49.32,14.53,6.7786,144.4738,single
6,884.34,312.48,38.70,35.87,6.10,4.8437,27.6342,single
8,830.99,479.25,65.09,42.84,31.24,6.2146,93.3886,single
9,836.70,160.67,52.49,42.05,37.01,6.9184,59.6147,single
10,686.52,429.40,52.51,47.07,160.79,10.0502,66.7831,single
11,515.55,287.08,59.00,46.40,177.05,9.4477,83.1013,single
13,541.22,662.63,38.97,37.79,4.51,8.5748,29.5273,single
14,590.22,549.14,64.56,41.26,158.51,11.9089,88.4527,overlap
15,780.21,420.71,40.33,36.45,4.29,7.4620,30.5083,single
17,380.66,63.12,90.83,60.21,11.39,8.4714,255.5487,overlap
18,878.74,460.71,52.59,41.26,23.82,6.6203,58.7204,single
20,592.07,624.06,45.29,44.30,90.01,9.6659,46.7465,overlap
22,427.14,272.46,70.45,41.16,150.74,12.0290,105.0843,single
24,719.54,613.11,88.84,46.45,16.34,8.6229,188.6347,overlap
25,317.92,292.04,54.13,41.18,139.11,4.6392,62.0832,single
26,722.86,114.12,47.08,40.01,166.66,8.0744,45.6306,single
27,780.21,322.84,79.11,58.31,148.64,6.4174,187.7713,overlap
28,425.15,614.33,60.31,39.59,3.84,7.8749,74.0972,single
29,251.96,299.74,76.43,49.92,15.27,7.7170,150.0407,single
30,569.76,284.47,40.99,37.09,92.88,9.5706,32.0652,overlap
31,772.93,388.23,36.01,26.42,21.42,13.0287,17.6252,single
34,738.20,154.50,67.29,37.17,164.23,10.4855,86.5743,overlap
35,631.70,352.24,71.57,33.99,179.18,10.9363,89.5716,overlap
36,660.19,277.93,77.36,54.31,19.02,7.9082,167.2107,single
39,799.73,553.14,75.47,56.10,172.06,10.0509,164.3601,single
40,393.41,366.02,73.72,35.79,146.08,6.6613,100.0786,overlap
42,715.59,24.80,42.71,37.88,97.90,9.7411,35.5433,overlap
43,470.15,214.48,71.80,45.89,148.46,10.3714,121.6814,overlap
44,536.08,412.36,46.25,42.10,178.48,7.8565,46.3222,single
47,563.39,353.33,72.79,39.52,171.91,11.3878,107.7049,overlap
48,759.38,584.52,23.64,22.76,179.62,7.1875,6.5456,single
49,397.15,433.96,102.58,51.13,145.46,9.1004,276.7911,overlap
53,432.61,397.72,84.49,63.93,170.19,9.2671,234.7967,overlap
55,657.23,491.46,53.85,45.60,12.82,7.9584,68.0433,overlap
56,313.55,666.24,71.47,41.46,174.85,8.1789,108.9593,single
59,656.68,529.17,70.52,38.51,11.38,8.6999,98.5160,overlap
61,639.99,496.36,49.16,39.75,14.74,13.8104,49.4318,overlap
64,393.69,175.87,73.85,41.46,154.08,11.0991,116.3282,overlap
67,456.43,184.70,72.38,41.61,154.58,9.7164,112.1408,overlap
68,560.96,217.95,52.86,38.54,161.72,8.6578,55.4026,single
69,713.70,352.71,68.40,30.45,19.20,12.2622,73.3093,overlap
70,480.38,21.50,87.99,49.20,160.81,11.2723,195.9629,overlap
71,516.80,10.64,71.49,50.55,146.63,19.7635,132.8983,overlap
72,574.26,44.71,49.25,48.42,178.79,7.7434,60.4089,overlap
74,657.90,184.40,82.08,45.15,179.37,11.5616,156.4877,overlap
76,649.80,70.25,120.55,48.87,8.39,8.4303,365.4064,overlap
79,727.40,326.50,57.59,56.58,4.09,6.3367,96.5520,overlap
83,459.71,483.56,32.87,32.61,89.36,10.6551,18.1236,overlap
84,400.77,688.42,73.26,46.63,166.87,9.7749,128.7657,single
85,439.32,222.35,68.68,55.84,142.36,6.8445,135.5230,overlap
89,731.08,27.03,58.03,40.71,19.65,10.4762,70.5184,overlap
86,591.57,169.08,38.72,38.33,5.04,8.0131,29.5645,single
145,369.21,175.55,54.66,50.42,0.95,12.0180,77.5053,overlap
151,311.51,736.62,47.24,45.48,170.37,6.0836,52.2041,single
58,675.01,364.13,32.99,31.79,92.28,7.6393,17.7979,overlap
165,872.57,743.43,23.40,22.43,3.26,5.3671,6.3181,single
173,518.68,717.66,53.51,45.90,175.16,8.0642,67.6197,overlap
32,529.88,508.90,88.88,47.26,147.07,12.7300,192.1017,overlap
187,693.95,720.45,78.47,44.49,2.93,10.2075,140.9389,overlap
