气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,842.97,203.55,48.82,41.81,18.97,6.3701,51.2633,single
2,355.84,493.74,47.92,38.20,29.09,5.8654,45.1296,single
3,876.06,551.48,59.22,49.90,167.61,5.4078,90.0183,single
4,702.28,402.13,44.46,41.77,176.90,6.8382,42.4742,single
5,289.83,448.02,68.46,50.45,9.16,7.9710,121.6529,single
6,879.75,258.59,37.94,34.93,173.58,5.4224,25.8630,single
8,834.43,409.51,66.20,40.77,29.77,6.6583,91.9217,single
9,846.16,96.98,47.51,43.03,10.85,5.8381,49.9645,single
10,675.35,346.40,55.05,45.30,173.23,8.1798,70.6306,single
11,508.23,191.52,61.57,42.08,176.58,10.3636,82.0623,single
13,545.02,573.73,37.48,36.92,5.58,9.3421,26.6872,single
14,574.74,440.55,66.41,36.87,177.27,10.7117,83.6607,overlap
15,779.31,354.12,41.82,38.62,176.18,6.0279,34.7488,overlap
18,883.93,392.93,47.42,42.48,165.69,5.5623,49.1386,single
20,592.00,533.84,44.43,42.40,174.85,8.5534,43.0564,single
24,731.84,519.07,95.97,49.92,17.33,12.5167,236.5602,overlap
25,313.63,238.13,47.93,42.68,170.54,6.3646,50.4304,single
26,724.71,26.73,46.64,39.36,161.83,7.4073,44.0556,overlap
27,780.65,232.99,73.38,65.37,8.09,5.9772,181.0896,overlap
28,430.02,512.93,46.94,38.22,163.33,9.9076,43.3269,single
29,255.28,225.50,63.03,59.95,11.75,7.6391,122.5273,single
31,781.22,276.31,37.63,27.28,19.75,9.2191,19.8762,overlap
34,734.65,51.10,56.37,38.92,7.55,11.7131,63.6302,overlap
35,623.87,236.36,74.00,33.44,177.69,10.8797,94.2079,overlap
39,798.91,462.37,64.21,39.16,173.79,7.3772,83.0521,single
43,453.92,105.41,67.43,40.28,148.50,10.2437,94.2174,overlap
44,531.65,323.36,45.53,39.88,162.44,9.0990,42.5296,single
47,554.71,240.26,77.13,33.08,172.01,13.2803,101.2554,overlap
49,389.18,344.50,98.09,56.06,140.55,8.7459,277.5331,overlap
53,438.86,317.67,84.24,67.75,151.77,5.2484,247.3568,overlap
55,656.00,402.81,49.27,43.75,12.56,9.7530,54.6410,overlap
56,314.86,585.11,72.03,58.39,165.54,9.1755,155.8459,single
59,658.85,429.59,69.51,36.35,12.59,10.5454,90.3425,overlap
61,641.54,390.62,55.04,35.02,14.82,12.5742,54.5847,overlap
64,374.71,78.84,75.65,44.79,143.55,11.6105,131.8764,overlap
67,445.19,83.21,74.40,42.18,165.53,9.2887,120.1011,overlap
68,547.04,119.57,63.84,34.88,146.90,9.1231,73.1294,single
69,709.16,251.67,47.52,37.89,14.72,27.4932,44.0132,overlap
74,656.54,74.23,61.62,43.81,141.56,5.6073,85.5879,overlap
79,724.87,241.37,59.88,44.06,141.66,9.5794,81.2763,overlap
83,453.84,390.22,33.15,32.17,178.28,10.1043,18.1849,overlap
84,400.75,602.44,72.41,50.02,157.23,9.0912,134.9277,single
85,440.52,139.28,60.29,53.96,179.57,7.6107,100.9123,overlap
86,593.11,92.11,40.92,37.33,9.70,7.3252,32.1548,single
145,356.83,115.14,43.30,40.93,168.92,5.3537,39.4845,overlap
151,306.61,674.82,50.44,44.17,177.38,6.5511,57.8289,overlap
58,672.34,294.36,32.00,31.43,179.26,7.0822,16.5599,single
165,873.11,690.50,24.28,23.97,1.23,5.0569,7.2682,single
173,516.95,621.77,56.08,44.29,157.48,10.5613,71.6726,overlap
32,532.11,403.90,90.33,51.69,153.33,8.8078,216.9460,overlap
187,691.18,622.53,83.52,41.45,2.39,10.1989,148.7376,overlap
192,644.98,630.44,60.07,54.96,175.11,9.1638,102.0196,overlap
12,429.50,7.59,117.25,34.37,171.04,7.4363,243.0441,single
52,465.03,448.67,94.73,41.82,7.66,9.3629,193.0629,single
77,603.14,5.45,54.85,17.84,178.90,7.0202,27.6099,single
219,714.26,544.98,64.93,43.15,172.67,9.7271,93.5961,overlap
227,429.28,650.58,88.29,59.20,176.15,10.9075,237.4408,single
233,539.51,433.14,55.48,49.71,176.39,8.6397,78.7032,overlap
21,733.34,203.73,60.43,41.72,15.67,8.1247,78.3634,overlap
251,579.40,610.73,78.72,46.30,8.43,9.7029,147.6232,overlap
54,430.88,367.99,63.78,43.93,155.85,7.5915,91.9320,overlap
23,590.42,181.84,72.20,39.82,2.42,12.2471,106.7789,overlap
46,651.03,506.91,65.05,34.24,177.48,11.0559,74.5441,single
