气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,844.57,242.62,47.75,39.81,20.31,6.4926,46.6917,single
2,354.57,534.73,46.34,40.54,21.03,6.6581,44.7955,single
3,875.36,588.01,57.41,51.44,170.91,6.3669,87.2105,single
4,705.03,446.60,43.29,41.15,166.64,6.8785,39.6706,single
5,286.95,496.27,75.77,48.98,19.20,7.7354,144.6566,single
6,882.90,291.24,38.41,35.32,1.78,5.0077,26.8117,single
8,833.57,451.98,66.28,42.51,31.47,6.9282,96.0690,single
9,840.47,134.41,54.32,40.50,41.62,6.7828,61.4887,single
10,681.45,396.81,52.57,46.86,170.53,7.8669,66.6194,single
11,513.59,248.97,59.57,46.37,170.48,9.9710,84.6439,single
13,542.50,627.17,38.61,38.47,3.10,8.5142,29.5027,single
14,582.82,504.63,66.48,38.98,172.28,10.5349,88.6200,overlap
15,779.52,393.06,42.45,37.18,5.00,7.2450,34.4636,single
17,380.96,25.44,88.05,56.10,178.34,7.5802,223.7801,overlap
18,880.23,432.35,45.21,44.98,179.73,6.3914,47.2985,single
20,592.25,588.44,44.44,43.25,3.56,9.2755,43.9520,single
24,724.07,573.76,93.79,49.52,14.62,7.7655,224.1053,overlap
25,318.45,271.80,56.12,39.73,146.74,5.2011,64.3751,single
26,724.05,78.63,47.79,40.69,166.28,9.1556,47.8113,single
27,776.37,289.15,88.78,62.40,153.12,7.9084,253.0270,overlap
28,426.64,575.23,51.95,38.81,172.63,10.5472,53.8772,single
29,251.34,269.84,73.13,51.75,27.40,7.1247,142.3764,single
31,777.62,345.39,34.67,27.65,25.44,11.5980,17.0958,single
34,736.40,114.16,63.27,35.61,164.75,8.3027,73.3458,overlap
35,629.06,307.83,75.59,32.95,178.26,11.2536,96.8594,overlap
39,798.78,515.21,75.56,50.43,169.49,9.0695,148.1106,single
40,391.84,333.75,71.01,40.75,144.87,8.4287,105.7009,overlap
43,463.81,173.53,74.89,41.88,146.71,13.9663,120.8516,overlap
44,534.47,377.04,43.88,39.97,3.20,8.6473,39.5920,single
47,560.19,307.40,78.02,35.11,171.99,12.8787,109.9365,overlap
49,392.73,399.16,100.73,51.53,146.15,9.3161,268.9669,overlap
53,433.91,365.48,81.39,68.36,156.15,6.8227,232.9547,overlap
55,657.92,456.25,52.38,40.11,12.18,9.1763,56.6223,overlap
56,313.48,634.96,70.91,50.64,169.85,7.6118,131.0020,single
59,656.40,489.50,69.55,39.45,12.69,8.3143,98.1678,overlap
61,640.62,453.10,48.66,36.68,10.50,10.8716,44.6768,overlap
64,386.44,137.43,76.52,41.48,148.69,8.5610,124.9448,overlap
67,452.27,146.03,71.16,45.92,147.96,7.5566,119.6244,overlap
68,555.00,177.78,56.63,35.12,146.31,10.3803,57.9424,single
69,713.91,312.85,62.30,31.84,21.71,9.6734,63.5606,overlap
70,467.61,4.69,65.93,12.61,178.85,11.5067,28.1984,single
72,575.97,14.45,51.98,42.72,9.56,5.8328,59.3753,overlap
74,657.24,140.84,65.87,46.43,175.41,16.5734,103.6238,overlap
76,651.77,30.15,114.75,46.29,9.13,12.5794,313.5795,overlap
79,726.66,289.49,52.04,51.59,92.06,15.4333,71.8685,overlap
83,458.43,446.99,37.35,29.83,4.88,9.4450,21.4121,overlap
84,400.57,654.44,71.52,46.51,158.67,6.9125,122.3901,single
85,438.59,193.14,65.38,58.24,140.82,10.2820,128.0925,overlap
86,591.02,138.88,39.81,37.81,11.15,7.8009,30.8247,single
145,359.55,154.35,43.33,42.62,0.01,7.4520,41.1598,overlap
151,309.80,712.15,46.87,45.77,176.68,6.8391,51.7214,single
58,673.89,336.40,32.33,31.74,177.42,6.5780,17.0607,single
165,872.61,722.32,23.96,23.70,2.21,5.4974,6.9998,single
173,518.30,680.44,55.34,46.29,170.30,10.7993,72.9373,single
32,531.24,464.60,92.84,47.92,155.88,10.2491,212.4642,overlap
187,690.98,680.43,82.37,41.92,2.28,9.9561,146.3388,overlap
192,646.11,690.44,61.60,55.51,6.77,9.8107,108.3653,overlap
12,432.19,62.14,110.09,42.43,175.90,7.6531,264.5856,overlap
52,460.99,507.94,90.01,49.39,3.11,9.8402,205.8318,single
77,587.14,51.95,63.72,45.60,18.84,9.6467,95.2587,overlap
219,713.18,602.32,58.14,48.35,171.16,10.8744,84.0729,overlap
227,433.36,714.18,92.21,63.32,168.88,9.0901,277.0206,single
233,542.36,490.48,59.45,47.25,155.33,7.9252,85.9167,overlap
21,733.37,257.18,57.71,38.66,8.28,6.9907,66.2468,overlap
251,576.47,675.60,72.53,50.09,16.38,8.4490,135.5870,overlap
54,433.63,426.52,62.62,48.41,175.89,10.4526,97.6678,overlap
23,590.99,251.92,79.85,46.12,177.66,10.6253,151.2883,overlap
46,645.59,576.30,77.75,32.48,4.74,10.3552,101.0352,single
254,665.53,754.34,58.02,41.72,10.37,10.1975,72.2493,overlap
257,275.85,748.25,65.81,43.77,1.86,6.8142,97.5198,single
7,598.10,486.68,43.65,40.07,0.30,6.6816,39.2744,overlap
226,776.46,723.12,107.45,47.46,15.88,13.0561,281.8586,overlap
62,532.61,86.91,64.61,46.58,162.13,13.9598,100.0603,overlap
66,741.71,130.58,48.29,42.18,28.13,6.5384,50.6041,overlap
292,306.53,778.73,28.49,26.18,169.03,6.9054,10.9287,single
278,764.56,776.61,85.25,60.38,153.46,7.0232,225.7691,overlap
81,545.92,110.23,55.14,51.39,170.87,10.2738,80.3816,overlap
37,724.73,536.70,63.47,45.43,51.71,7.8299,94.1539,overlap
299,634.46,771.08,94.14,44.05,12.47,11.3813,200.8572,overlap
304,365.57,123.99,47.54,30.37,150.02,9.6407,35.3177,overlap
253,353.46,757.67,79.30,44.95,174.16,9.2442,145.4464,single
42,718.43,4.73,37.84,25.88,13.31,3.5092,19.0586,overlap
36,659.79,243.00,79.13,49.86,16.00,9.2935,160.6402,overlap
16,756.76,434.01,69.44,49.41,22.18,9.3583,122.5739,single
22,419.95,227.47,78.61,40.02,146.95,11.8056,127.2369,overlap
48,754.34,557.46,25.67,22.37,173.28,5.9720,7.5864,overlap
324,797.20,6.29,61.83,15.65,178.72,16.0761,30.7658,overlap
89,765.24,4.68,93.66,24.48,5.49,7.8929,110.4587,overlap
174,588.09,686.40,61.10,39.74,8.05,9.9508,76.3391,overlap
