气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,839.75,101.32,46.39,41.04,16.86,7.9568,45.4460,single
2,364.82,383.11,43.51,39.77,14.24,6.6929,38.7213,single
3,876.34,451.02,56.17,50.86,0.52,6.2165,82.5592,single
4,690.35,282.70,41.73,36.08,11.96,8.0964,32.3212,overlap
5,294.70,327.98,68.54,59.36,5.70,7.2778,143.4662,single
6,864.79,171.56,36.73,35.17,174.83,4.7280,24.4135,single
8,842.20,291.65,54.82,41.99,17.24,7.3841,64.9191,single
9,852.36,6.38,48.57,20.00,6.20,2.9286,24.2790,single
10,666.79,209.21,52.16,44.39,4.80,9.7054,62.1243,overlap
11,492.11,41.27,59.58,42.35,160.67,8.5684,77.3541,single
14,562.47,265.20,62.96,40.77,18.17,9.8221,83.1502,overlap
18,893.44,302.05,43.32,37.70,5.43,5.4437,36.3961,single
20,589.22,390.38,44.22,42.78,175.76,8.8219,43.0415,single
24,748.26,371.18,75.60,47.09,24.39,8.6826,138.4562,overlap
25,307.81,138.63,55.43,40.91,26.31,4.8875,64.6611,single
27,776.65,94.01,88.27,61.12,23.34,9.3554,244.9920,overlap
28,429.30,347.53,60.18,37.25,166.31,9.8710,69.4049,single
29,265.36,105.71,68.51,46.11,159.89,6.8065,111.3355,single
35,616.65,50.83,64.65,31.39,177.80,11.5903,67.4912,overlap
44,521.76,183.19,45.55,35.34,146.13,8.1812,37.7278,single
47,546.68,59.82,74.28,44.57,174.68,14.7237,126.5301,single
49,371.44,191.01,80.55,54.53,122.48,11.0541,182.0414,overlap
53,461.34,176.04,74.96,60.63,43.19,11.4705,175.2646,overlap
55,645.78,264.30,44.37,43.50,6.54,8.3843,44.0514,overlap
56,313.59,458.35,89.97,55.31,5.73,7.1265,230.3236,single
59,674.61,266.52,68.22,35.40,22.98,11.0627,84.7415,overlap
61,651.45,216.55,52.81,32.54,14.48,8.7380,46.6879,overlap
84,393.74,469.07,72.54,46.96,156.95,5.4659,127.1304,overlap
85,430.98,6.51,62.91,44.18,149.10,0.9651,89.9554,overlap
145,349.96,15.29,42.00,34.57,177.75,2.7875,31.3747,single
151,310.77,578.40,44.16,43.42,2.57,5.9488,43.5584,overlap
58,671.16,171.45,32.70,28.70,3.49,8.2800,15.7822,single
